Date Time,Open,High,Low,Close,Volume,,,
2011-07-15 15:30:00,5606,5640,5563.5,5586.95,8434475,,,
2011-07-18 15:30:00,5590,5609,5560.05,5572.75,5254625,,,
2011-07-19 15:30:00,5662.1,5662.1,5561.65,5624.3,8301000,,,
2011-07-20 15:30:00,5651.2,5658.9,5554.05,5569.55,9068075,,,
2011-07-21 15:30:00,5559.8,5586,5532.5,5544.2,6616650,,,
2011-07-22 15:30:00,5590.1,5652.8,5573.25,5645.55,9213375,,,
2011-07-25 15:30:00,5630,5709.8,5616.1,5690.65,8764725,,,
2011-07-26 15:30:00,5700,5708.9,5555.55,5574.35,14867975,,,
2011-07-27 15:30:00,5588.8,5588.8,5518.25,5547.9,8407475,,,
2011-07-28 15:30:00,5500,5517.05,5473,5492.7,9996875,,,
2011-07-29 15:30:00,5479.9,5531.45,5456.1,5488.05,8482900,,,
2011-08-01 15:30:00,5544.45,5557.1,5488,5532.95,6708650,,,
2011-08-02 15:30:00,5498.7,5498.7,5433.15,5466.5,7760125,,,
2011-08-03 15:30:00,5418,5436.6,5386.5,5424.4,8868950,,,
2011-08-04 15:30:00,5424.5,5440,5325.25,5337.2,10549525,,,
2011-08-05 15:30:00,5191,5233.7,5114.7,5211.35,17347800,,,
2011-08-08 15:30:00,5120.2,5208,5057.3,5126.2,16136050,,,
2011-08-09 15:30:00,4964,5172,4951,5083.4,21474950,,,
2011-08-10 15:30:00,5223,5223,5118.1,5158.65,13123500,,,
2011-08-11 15:30:00,5130,5186.8,5122,5137.25,10604275,,,
2011-08-12 15:30:00,5175,5181,5052,5079.85,10934475,,,
2011-08-16 15:30:00,5125,5139.85,5006.4,5027.7,9617850,,,
2011-08-17 15:30:00,5039.6,5125.7,5014,5066.75,12931400,,,
2011-08-18 15:30:00,5055.65,5075.65,4926.4,4938.05,12594975,,,
2011-08-19 15:30:00,4870,4903.3,4801.1,4850.85,15357425,,,
2011-08-22 15:30:00,4850,4921.75,4816.1,4910.45,11876025,,,
2011-08-23 15:30:00,4927,4973.2,4865.1,4947.4,12418500,,,
2011-08-24 15:30:00,4930,4961.95,4867.3,4883.85,12818350,,,
2011-08-25 15:30:00,4901.05,4912,4831.1,4841.75,12368250,,,
2011-08-26 15:30:00,4855.3,4887.9,4718,4748.7,12928800,,,
2011-08-29 15:30:00,4805,4948,4802.3,4933.15,10874825,,,
2011-08-30 15:30:00,4976,5021.55,4924,5003,12889100,,,
2011-09-02 15:30:00,5040,5072.1,4988.8,5034.1,10744250,,,
2011-09-05 15:30:00,4994.15,5023,4954,5010.3,10254975,,,
2011-09-06 15:30:00,4987,5072.25,4931.9,5061.1,14021225,,,
2011-09-07 15:30:00,5095,5149,5078.25,5117.2,9592475,,,
2011-09-08 15:30:00,5126,5174,5088.35,5155,9901950,,,
2011-09-09 15:30:00,5150,5154.85,5042.5,5052.5,11685025,,,
2011-09-12 15:30:00,4969.85,4979.4,4901,4942.45,12624625,,,
2011-09-13 15:30:00,4972,5040,4903.85,4941.6,14281775,,,
2011-09-14 15:30:00,4948,5032.8,4908,5019.15,14669575,,,
2011-09-15 15:30:00,5041,5100,4957.2,5081.2,14759000,,,
2011-09-16 15:30:00,5124.7,5155,5071,5087.6,13781025,,,
2011-09-19 15:30:00,5055,5063,5017.3,5037.15,8474400,,,
2011-09-20 15:30:00,5039,5167.8,5035.35,5156.7,11460475,,,
2011-09-21 15:30:00,5150,5173.9,5113,5141.3,8891050,,,
2011-09-22 15:30:00,5010.1,5061.95,4898.15,4913.9,15836450,,,
2011-09-23 15:30:00,4879,4935,4818.6,4870.7,16702250,,,
2011-09-26 15:30:00,4869.8,4879,4756.1,4844.3,15553975,,,
2011-09-27 15:30:00,4909,4989.1,4905.5,4977.85,11786725,,,
2011-09-28 15:30:00,4989,4995,4906.2,4936.65,11376550,,,
2011-09-29 15:30:00,4925.05,5036.25,4902.5,5019.4,10968900,,,
2011-09-30 15:30:00,4999.8,5031,4920.1,4934.3,12003500,,,
2011-10-03 15:30:00,4869.8,4879,4813,4857.75,10276875,,,
2011-10-04 15:30:00,4823,4884.75,4725.55,4775,13857450,,,
2011-10-05 15:30:00,4791,4844,4747,4769.3,11899875,,,
2011-10-07 15:30:00,4880,4939,4872.55,4898.6,10897725,,,
2011-10-10 15:30:00,4911,5004,4890,4993.3,9429325,,,
2011-10-11 15:30:00,5028.9,5055,4970,4982.45,9231750,,,
2011-10-12 15:30:00,5010,5118.95,5001,5112.85,12957925,,,
2011-10-13 15:30:00,5135,5140,5066.1,5074.05,10750400,,,
2011-10-14 15:30:00,5060,5153.7,5056,5143.35,9987100,,,
2011-10-17 15:30:00,5161,5162,5081,5115.85,8294300,,,
2011-10-18 15:30:00,5053,5063.6,5013.3,5044.9,9341425,,,
2011-10-19 15:30:00,5070,5157.5,5070,5149.4,9423275,,,
2011-10-20 15:30:00,5098,5111,5033.2,5102.85,11323650,,,
2011-10-21 15:30:00,5102,5131.4,5038.6,5054,10589000,,,
2011-10-24 15:30:00,5130.1,5157.35,5092.7,5105.8,9119375,,,
2011-10-25 15:30:00,5129.7,5192.85,5086.65,5181.95,11814125,,,
2011-10-28 15:30:00,5376.55,5402.75,5341.25,5385.5,9042575,,,
2011-10-31 15:30:00,5369.7,5377.9,5333.65,5347.1,6688600,,,
2011-11-01 15:30:00,5321.6,5335,5261,5291.4,8440375,,,
2011-11-02 15:30:00,5247.9,5334.9,5243,5280.2,9658075,,,
2011-11-03 15:30:00,5258.5,5315,5221.15,5295.85,10274700,,,
2011-11-04 15:30:00,5346,5353.95,5283.55,5316.85,8157950,,,
2011-11-08 15:30:00,5316.9,5333.75,5270.1,5315.55,6948000,,,
2011-11-09 15:30:00,5311,5331.95,5226.1,5237.1,9459150,,,
2011-11-11 15:30:00,5189.85,5216,5161.3,5191.75,9688825,,,
2011-11-14 15:30:00,5243.5,5248.95,5148,5155.85,7262300,,,
2011-11-15 15:30:00,5133,5175.65,5063.75,5078.2,10087825,,,
2011-11-16 15:30:00,5047,5080,4997.5,5044.9,13856725,,,
2011-11-17 15:30:00,5052,5052,4915,4932.95,13144750,,,
2011-11-18 15:30:00,4908.9,4924.9,4845.25,4914.6,13116825,,,
2011-11-21 15:30:00,4874.75,4879,4768.6,4783.3,12028075,,,
2011-11-22 15:30:00,4795,4860,4780.95,4805.3,12702575,,,
2011-11-23 15:30:00,4773,4774.5,4632.25,4703.9,16306625,,,
2011-11-24 15:30:00,4691,4768,4633.2,4755,14083250,,,
2011-11-25 15:30:00,4750,4778.4,4688.55,4710.95,11146500,,,
2011-11-28 15:30:00,4750,4874.8,4750,4870.3,9056075,,,
2011-11-29 15:30:00,4872,4885,4788,4816.75,12628000,,,
2011-11-30 15:30:00,4800,4862,4756.1,4832.35,14179775,,,
2011-12-01 15:30:00,4978.45,5015.05,4936,4963.75,10774950,,,
2011-12-02 15:30:00,4939,5094,4939,5080.7,10979425,,,
2011-12-05 15:30:00,5062,5085.9,5022.2,5065.6,8523525,,,
2011-12-07 15:30:00,5069.8,5134.65,5055,5086.1,10919850,,,
2011-12-08 15:30:00,5049,5073.85,4938.35,4956.6,13723275,,,
2011-12-09 15:30:00,4879,4942.65,4850.1,4885.9,14300425,,,
2011-12-12 15:30:00,4912,4915,4762,4773.7,12748500,,,
2011-12-13 15:30:00,4744,4839.7,4731.2,4811.35,13001875,,,
2011-12-14 15:30:00,4800,4848,4751.05,4764.2,13117925,,,
2011-12-15 15:30:00,4729,4784,4671.1,4757.4,12861325,,,
2011-12-16 15:30:00,4774.9,4839.9,4624.5,4643.15,16958175,,,
2011-12-19 15:30:00,4602.35,4634.4,4561.25,4623.85,12396525,,,
2011-12-20 15:30:00,4630,4640,4538,4554.5,11535675,,,
2011-12-21 15:30:00,4654,4725,4613.6,4711.5,12600375,,,
2011-12-22 15:30:00,4673.55,4758,4640,4748.9,11646875,,,
2011-12-23 15:30:00,4764.1,4777.8,4696.55,4720.6,8496975,,,
2011-12-26 15:30:00,4728.9,4803.5,4720,4787.7,6876675,,,
2011-12-27 15:30:00,4764.95,4808,4725.1,4750.9,7405725,,,
2011-12-28 15:30:00,4744.9,4757,4682.6,4711.1,8757000,,,
2011-12-29 15:30:00,4690,4702.55,4638.7,4648.6,9090325,,,
2011-12-30 15:30:00,4689.9,4708.9,4614,4634.4,7253325,,,
2012-01-02 15:30:00,4637.8,4656,4592.4,4648.1,6939125,,,
2012-01-03 15:30:00,4680.55,4794.4,4680.55,4783.2,9053800,,,
2012-01-04 15:30:00,4775.2,4799,4737.6,4760.2,8835000,,,
2012-01-05 15:30:00,4759,4791.85,4740.1,4758.1,6778800,,,
2012-01-06 15:30:00,4745,4821,4692.6,4771.95,11266150,,,
2012-01-07 15:30:00,4775,4775,4755,4760,728350,,,
2012-01-09 15:30:00,4748.35,4778,4705.15,4751.8,8038575,,,
2012-01-10 15:30:00,4780,4876.3,4779.5,4870.3,9810325,,,
2012-01-11 15:30:00,4805,4889,4805,4872.35,6659400,,,
2012-01-12 15:30:00,4848,4888,4818.25,4852.2,9697500,,,
2012-01-13 15:30:00,4870,4917.8,4844.25,4878.2,9305725,,,
2012-01-16 15:30:00,4850,4899.7,4835.25,4891.1,6696675,,,
2012-01-17 15:30:00,4925,4988.4,4912.55,4977,7893125,,,
2012-01-18 15:30:00,4983,4983,4933.7,4957.5,7238625,,,
2012-01-19 15:30:00,4996,5027.2,4991,5022.05,7251475,,,
2012-01-20 15:30:00,5050,5064.8,5006.35,5047.85,9044125,,,
2012-01-23 15:30:00,5034,5062.3,5034,5051.05,5433850,,,
2012-01-24 15:30:00,5071.05,5149.5,5048.6,5120.45,10090125,,,
2012-01-25 15:30:00,5150,5177.25,5130,5161.4,7518225,,,
2012-01-27 15:30:00,5201,5224.95,5171.5,5212.8,6225875,,,
2012-01-30 15:30:00,5185,5190,5101.1,5112.1,7697475,,,
2012-01-31 15:30:00,5135.1,5234,5130,5223.35,8418925,,,
2012-02-01 15:30:00,5210.55,5271.5,5178.5,5262.15,7873625,,,
2012-02-02 15:30:00,5280,5299.9,5232.3,5274.35,9411575,,,
2012-02-03 15:30:00,5281.3,5357.5,5264.05,5345.55,7338250,,,
2012-02-06 15:30:00,5391.3,5398,5332.6,5366.85,8392750,,,
2012-02-07 15:30:00,5400,5414.8,5340,5355.2,8660550,,,
2012-02-08 15:30:00,5366.6,5424.75,5343.35,5388.5,9800400,,,
2012-02-09 15:30:00,5371.9,5451.65,5304.65,5437.05,8060250,,,
2012-02-10 15:30:00,5424.8,5443,5350.2,5397.65,10611675,,,
2012-02-13 15:30:00,5395.25,5444.5,5368.65,5418,6979900,,,
2012-02-14 15:30:00,5404,5454,5395.6,5440.35,6039750,,,
2012-02-15 15:30:00,5481.1,5564.45,5475,5552.55,8771625,,,
2012-02-16 15:30:00,5531.2,5546.85,5501.55,5537.8,7298150,,,
2012-02-17 15:30:00,5700,5700,5565,5589.6,9165250,,,
2012-02-21 15:30:00,5571,5634.7,5569.9,5622.15,9813625,,,
2012-02-22 15:30:00,5617.55,5632.65,5502.15,5518.1,11573925,,,
2012-02-23 15:30:00,5509.75,5541.8,5465.45,5488.25,10998250,,,
2012-02-24 15:30:00,5532,5564.15,5456.25,5487.45,9359400,,,
2012-02-27 15:30:00,5462.5,5478,5326.2,5338.6,10347125,,,
2012-02-28 15:30:00,5357.3,5459,5355.25,5441.5,8504650,,,
2012-02-29 15:30:00,5485.15,5515.95,5399.45,5439.5,9829925,,,
2012-03-01 15:30:00,5413.65,5427,5341,5390.75,8691575,,,
2012-03-02 15:30:00,5405,5438,5351.45,5391.5,7945200,,,
2012-03-03 15:30:00,5394.1,5403,5386.5,5396.5,399250,,,
2012-03-05 15:30:00,5377,5377.35,5295,5318.55,7287950,,,
2012-03-06 15:30:00,5292,5428,5232,5250.4,16922125,,,
2012-03-07 15:30:00,5219,5279.15,5201,5258.7,10439775,,,
2012-03-09 15:30:00,5318,5373.8,5311.65,5364.15,8012300,,,
2012-03-12 15:30:00,5434,5434,5345.3,5388.75,8041275,,,
2012-03-13 15:30:00,5401,5476,5370,5468.4,6709325,,,
2012-03-14 15:30:00,5531.15,5542,5472,5506.1,7517600,,,
2012-03-15 15:30:00,5495,5508.4,5397.35,5419.1,9613050,,,
2012-03-16 15:30:00,5414.1,5482,5330.65,5342.7,17012200,,,
2012-03-19 15:30:00,5355.05,5359.9,5258.6,5277.3,9028600,,,
2012-03-20 15:30:00,5267,5326.8,5251,5297,8759325,,,
2012-03-21 15:30:00,5289,5405,5275.6,5394.5,9804125,,,
2012-03-22 15:30:00,5376.6,5410,5220.5,5240.05,13097200,,,
2012-03-23 15:30:00,5252.25,5328.8,5231.3,5285.35,11584200,,,
2012-03-26 15:30:00,5279.8,5279.8,5181,5191.3,11184950,,,
2012-03-27 15:30:00,5245,5295,5188.15,5251.75,14327400,,,
2012-03-28 15:30:00,5235,5247.25,5171,5197.4,9958075,,,
2012-03-29 15:30:00,5155,5187.45,5133.5,5177,11223475,,,
2012-03-30 15:30:00,5246,5346.9,5239,5333.25,10133150,,,
2012-04-02 15:30:00,5300,5372,5300,5350.65,7502300,,,
2012-04-03 15:30:00,5377,5402,5367.8,5383.25,6156000,,,
2012-04-04 15:30:00,5361,5361,5324.75,5344.55,5618175,,,
2012-04-09 15:30:00,5294,5301.9,5245.05,5253,6451075,,,
2012-04-10 15:30:00,5261.15,5277.5,5226,5266.15,6429875,,,
2012-04-11 15:30:00,5224,5292.25,5203.15,5251.35,9393450,,,
2012-04-12 15:30:00,5274.7,5308.4,5260,5290.65,7096500,,,
2012-04-13 15:30:00,5303.9,5330,5195.2,5221.1,9844400,,,
2012-04-16 15:30:00,5188.9,5258,5182,5248.45,6284900,,,
2012-04-17 15:30:00,5249.7,5325.3,5221.15,5319.6,12228600,,,
2012-04-18 15:30:00,5347,5364.45,5312.25,5322.7,5765350,,,
2012-04-19 15:30:00,5330.05,5366.15,5312.85,5356.2,5753100,,,
2012-04-20 15:30:00,5310,5353.55,5000,5302,8526500,,,
2012-04-23 15:30:00,5297,5314.65,5182.25,5198.6,8020375,,,
2012-04-24 15:30:00,5199.8,5238.9,5186.2,5224.35,8258000,,,
2012-04-25 15:30:00,5220,5235.4,5153.4,5198.6,10850225,,,
2012-04-26 15:30:00,5221.15,5221.15,5174.95,5186.65,7188150,,,
2012-04-27 15:30:00,5200,5250,5168.5,5210.8,7174225,,,
2012-04-28 15:30:00,5216,5240,5215,5232.2,525025,,,
2012-04-30 15:30:00,5229,5288,5226.15,5267.85,5482200,,,
2012-05-02 15:30:00,5281.3,5301.7,5236.05,5246.95,5303575,,,
2012-05-03 15:30:00,5224,5233.95,5189,5199.8,6265025,,,
2012-05-04 15:30:00,5171.1,5181.4,5082.55,5097.95,8547325,,,
2012-05-07 15:30:00,5024.35,5139.5,5001,5125.95,10475225,,,
2012-05-08 15:30:00,5120,5126,4987.05,5005.6,9853150,,,
2012-05-09 15:30:00,4970,5027.95,4954.95,4983.95,8795800,,,
2012-05-10 15:30:00,4987,5045.8,4945.55,4966.8,8500175,,,
2012-05-11 15:30:00,5056,5056,4900.1,4931.35,9251425,,,
2012-05-14 15:30:00,4930,4950,4865.05,4888.25,5039925,,,
2012-05-15 15:30:00,4860,4954.75,4860,4942.25,7205575,,,
2012-05-16 15:30:00,4869,4878.55,4827.3,4856.9,8784550,,,
2012-05-17 15:30:00,4872,4911.45,4830,4852.3,7394825,,,
2012-05-18 15:30:00,4778,4906.3,4767.45,4888.95,10188625,,,
2012-05-21 15:30:00,4896.65,4931.95,4882.4,4893.9,6319600,,,
2012-05-22 15:30:00,4938,4940,4830.45,4841.2,7908125,,,
2012-05-23 15:30:00,4827.7,4838.35,4782.2,4814.55,9148075,,,
2012-05-24 15:30:00,4830.1,4924.9,4812.2,4913.1,11105900,,,
2012-05-25 15:30:00,4905.4,4933,4877.25,4918.85,6531200,,,
2012-05-28 15:30:00,4929,4987.7,4925.2,4975.4,7033350,,,
2012-05-29 15:30:00,5011.3,5011.3,4966.1,4981.65,6621275,,,
2012-05-30 15:30:00,4949.95,4964,4926.1,4933.05,6653675,,,
2012-05-31 15:30:00,4900,4926.55,4880.2,4916.25,8420950,,,
2012-06-01 15:30:00,4908.5,4914.55,4815,4824.55,7364125,,,
2012-06-04 15:30:00,4775,4852,4760.5,4840.5,6782550,,,
2012-06-05 15:30:00,4856,4878.8,4822.1,4846.3,6159575,,,
2012-06-06 15:30:00,4882.65,4987.8,4882.65,4978.6,8463550,,,
2012-06-07 15:30:00,5025,5037.4,4981,5029.35,6782700,,,
2012-06-08 15:30:00,5009,5079,4965,5059.4,8418450,,,
2012-06-11 15:30:00,5101.2,5124,5034.5,5052.6,7535075,,,
2012-06-12 15:30:00,5025,5138,5022,5126.45,9093300,,,
2012-06-13 15:30:00,5120,5144.85,5090.65,5123,7123225,,,
2012-06-14 15:30:00,5113.15,5138.75,5046.25,5054.1,7793475,,,
2012-06-15 15:30:00,5075.15,5156,5072.8,5147.7,7385900,,,
2012-06-18 15:30:00,5180.5,5191,5031.35,5058.8,11332925,,,
2012-06-19 15:30:00,5058,5120.9,5047.15,5110.6,9339300,,,
2012-06-20 15:30:00,5114.3,5143.9,5096.25,5122.45,5810475,,,
2012-06-21 15:30:00,5109.95,5178.5,5092.05,5173.85,7758700,,,
2012-06-22 15:30:00,5110.1,5167.05,5090.6,5151.15,9088150,,,
2012-06-25 15:30:00,5148.9,5202.9,5098.2,5109.3,9877550,,,
2012-06-26 15:30:00,5101.1,5141.5,5093.35,5125.7,7578625,,,
2012-06-27 15:30:00,5151.85,5162.15,5124,5139.65,5893425,,,
2012-06-28 15:30:00,5154,5159,5121,5150.75,7038500,,,
2012-06-29 15:30:00,5215.3,5309.75,5215.3,5297.35,8991075,,,
2012-07-02 15:30:00,5311.25,5324.9,5278.15,5295.6,5063275,,,
2012-07-03 15:30:00,5321.65,5333.7,5271.5,5305.75,5897800,,,
2012-07-04 15:30:00,5317.7,5331.85,5287.35,5322.65,5215200,,,
2012-07-05 15:30:00,5311.35,5354.5,5307.5,5344.5,4653625,,,
2012-07-06 15:30:00,5334.8,5340,5297.4,5327.2,5380750,,,
2012-07-09 15:30:00,5310,5318,5263,5279.4,5501625,,,
2012-07-10 15:30:00,5284.9,5363.7,5280,5358.15,6737350,,,
2012-07-11 15:30:00,5326.3,5352.15,5312.6,5322.9,4808425,,,
2012-07-12 15:30:00,5270,5279.95,5228.65,5251.4,7731225,,,
2012-07-13 15:30:00,5256.85,5276.9,5228.8,5240.45,5214475,,,
2012-07-16 15:30:00,5175.05,5261.05,5175.05,5206.85,5410825,,,
2012-07-17 15:30:00,5245.25,5248,5188.2,5198.65,5003625,,,
2012-07-18 15:30:00,5209,5237.25,5177.2,5223.55,5388325,,,
2012-07-19 15:30:00,5260.6,5268.35,5242.5,5257,4579200,,,
2012-07-20 15:30:00,5241.85,5248.5,5205.7,5216.6,4909425,,,
2012-07-23 15:30:00,5173.25,5174,5111.55,5120.4,6377475,,,
2012-07-24 15:30:00,5112,5152.95,5107.25,5135.35,7928675,,,
2012-07-25 15:30:00,5124.65,5126,5078.25,5112.55,7734175,,,
2012-07-26 15:30:00,5124,5124,5034.1,5043.25,8460450,,,
2012-07-27 15:30:00,5144.45,5179.75,5095.5,5123.55,8531900,,,
2012-07-30 15:30:00,5157,5224,5150.25,5216.7,6623375,,,
2012-07-31 15:30:00,5242.65,5247,5168,5240.55,8178500,,,
2012-08-01 15:30:00,5239,5266.8,5229,5256.3,4711400,,,
2012-08-02 15:30:00,5248,5252.9,5222.1,5246.7,3975650,,,
2012-08-03 15:30:00,5100,5246.75,5100,5241.05,7038150,,,
2012-08-06 15:30:00,5287.15,5309.9,5278.1,5296.85,4874575,,,
2012-08-07 15:30:00,5301,5366.8,5295.05,5347.7,6222075,,,
2012-08-08 15:30:00,5355.05,5393.55,5345.5,5354.75,6553800,,,
2012-08-09 15:30:00,5365,5384,5332,5350.05,5990400,,,
2012-08-10 15:30:00,5341,5359.9,5320.1,5345.1,4578825,,,
2012-08-13 15:30:00,5338,5377.7,5326.85,5371.9,4018450,,,
2012-08-14 15:30:00,5369.9,5416.9,5355.55,5406.85,5540925,,,
2012-08-16 15:30:00,5408,5410,5376.2,5382,3965575,,,
2012-08-17 15:30:00,5385.05,5423.6,5351.55,5382.35,6034075,,,
2012-08-21 15:30:00,5385,5447.05,5373.05,5441.9,5016575,,,
2012-08-22 15:30:00,5405.65,5454.75,5405.65,5431.1,4215675,,,
2012-08-23 15:30:00,5444,5462.95,5403.15,5427.15,5513625,,,
2012-08-24 15:30:00,5412,5414,5381.05,5402.7,5294750,,,
2012-08-27 15:30:00,5403.25,5406.45,5358.1,5362.4,4728775,,,
2012-08-28 15:30:00,5361.65,5365.5,5320.95,5346.05,6663600,,,
2012-08-29 15:30:00,5350,5350,5292.5,5296.6,6334225,,,
2012-08-30 15:30:00,5280,5319,5258.7,5306.9,10226150,,,
2012-08-31 15:30:00,5321,5328,5268.95,5291.65,6672750,,,
2012-09-03 15:30:00,5301.2,5324.3,5272.3,5282.9,4823050,,,
2012-09-04 15:30:00,5283.5,5304.8,5258.65,5299.4,4244325,,,
2012-09-05 15:30:00,5275,5279.95,5240.9,5253.35,4972900,,,
2012-09-06 15:30:00,5238,5285.9,5237,5261.1,4755750,,,
2012-09-07 15:30:00,5329.95,5362.75,5326,5359.1,6142475,,,
2012-09-08 15:30:00,5369,5389.6,5362.05,5380.2,560250,,,
2012-09-10 15:30:00,5383.7,5386.7,5358.5,5371.65,3721125,,,
2012-09-11 15:30:00,5359.7,5409,5335,5405.35,4888900,,,
2012-09-12 15:30:00,5423.2,5452.9,5402.45,5446.95,5458375,,,
2012-09-13 15:30:00,5450,5454.95,5435.35,5450.7,3200550,,,
2012-09-14 15:30:00,5530.05,5597.7,5530.05,5584.9,8187250,,,
2012-09-17 15:30:00,5670.1,5670.1,5593.5,5616.7,7936450,,,
2012-09-18 15:30:00,5614,5631.65,5601.2,5612.25,3991450,,,
2012-09-20 15:30:00,5552,5594.6,5551.25,5571,4826000,,,
2012-09-21 15:30:00,5583.85,5735.55,5583.85,5707.05,10306800,,,
2012-09-24 15:30:00,5728.9,5728.9,5675.5,5681.65,5542000,,,
2012-09-25 15:30:00,5688.95,5708.85,5661.9,5683,7271425,,,
2012-09-26 15:30:00,5663.9,5678.25,5643.6,5669.85,6486150,,,
2012-09-27 15:30:00,5700,5700,5644,5652.95,8492175,,,
